month,symbol,signal,vol,carry,rank,weight
2020-07,KE,0.03088909,0.24820396,-0.09412878,6.0,-0.0390625
2020-08,KE,0.05217673,0.2439802,-0.04031807,10.0,0.0234375
2020-09,KE,0.07894992,0.25536917,-0.06863936,14.0,0.0859375
2020-10,KE,0.08146578,0.23067094,-0.04954823,12.0,0.0546875
2020-11,KE,0.08039966,0.23901316,-0.0094957,12.0,0.0546875
2020-12,KE,0.131597,0.23502167,-0.02635831,14.0,0.0859375
2021-01,KE,0.12876531,0.17984978,-0.0317182,14.0,0.0859375
2021-02,KE,0.12225418,0.13489221,-0.08292326,14.0,0.0859375
2021-03,KE,0.10258947,0.18452196,-0.06207611,12.0,0.0546875
2021-04,KE,0.10422039,0.26715325,-0.04485193,12.0,0.0546875
2021-05,KE,0.07336846,0.36271576,-0.06923798,14.0,0.0859375
2021-06,KE,0.0759486,0.44611468,-0.07874454,13.0,0.0703125
2021-07,KE,0.06334737,0.41824374,-0.06504908,13.0,0.0703125
2021-08,KE,0.05662179,0.41036673,-0.03823309,14.0,0.0859375
2021-09,KE,0.0264043,0.41375238,-0.04138377,12.0,0.0546875
2021-10,KE,0.02787425,0.37316408,-0.01675136,13.0,0.0703125
2021-11,KE,0.0183916,0.266632,-0.01607263,11.0,0.0390625
2021-12,KE,-0.01524203,0.10932735,-0.00379638,4.0,-0.0703125
2022-01,KE,-0.01752654,0.1070235,-0.02333123,4.0,-0.0703125
2022-02,KE,-0.00355103,0.125999,0.00797942,5.0,-0.0546875
2022-03,KE,-0.03405009,0.28396441,0.0,3.0,-0.0859375
2022-04,KE,-0.04738132,0.27926336,-0.06158964,3.0,-0.0859375
2022-05,KE,-0.04916393,0.27775422,-0.03276358,1.0,-0.1171875
2022-06,KE,-0.04514578,0.29098162,-0.01859869,1.0,-0.1171875
2022-07,KE,-0.01615154,0.45639359,-0.03200034,3.0,-0.0859375
2022-08,KE,-0.00206537,0.46059673,0.0513538,5.0,-0.0546875
2022-09,KE,0.01641998,0.33966523,0.025663,7.0,-0.0234375
2022-10,KE,0.00863516,0.38793254,0.01870203,5.0,-0.0546875
2022-11,KE,0.01875234,0.37074931,0.06043962,7.0,-0.0234375
2022-12,KE,0.02293248,0.37693275,0.04021638,7.0,-0.0234375
2023-01,KE,0.02764297,0.22740129,0.04951154,8.0,-0.0078125
2023-02,KE,0.01818616,0.2120759,0.02280879,4.0,-0.0703125
2023-03,KE,0.04793718,0.22908792,0.10665653,8.0,-0.0078125
2023-04,KE,0.07915398,0.18070467,0.22702767,11.0,0.0390625
2023-05,KE,0.09685436,0.20464416,0.03925565,11.0,0.0390625
2023-06,KE,0.08934767,0.19219321,0.00919771,13.0,0.0703125
2023-07,KE,0.04878789,0.19366583,-0.08187842,12.0,0.0546875
2023-08,KE,0.04738841,0.19647044,-0.00414143,11.0,0.0390625
2023-09,KE,-0.00051,0.22768972,-0.05107368,4.0,-0.0703125
2023-10,KE,-0.00496081,0.2194108,-0.07582254,6.0,-0.0390625
2023-11,KE,0.00403426,0.21487147,0.00156025,7.0,-0.0234375
2023-12,KE,-0.00666643,0.23888716,-0.01862429,6.0,-0.0390625
2024-01,KE,-0.00224002,0.22456879,0.01687018,7.0,-0.0234375
2024-02,KE,0.02530779,0.20915785,0.15599105,8.0,-0.0078125
2024-03,KE,0.06517007,0.1863578,0.05845319,14.0,0.0859375
2024-04,KE,0.0150923,0.13479366,-0.12303024,9.0,0.0078125
2024-05,KE,0.08160133,0.14458345,-0.1174139,14.0,0.0859375
2024-06,KE,0.10908559,0.30805534,0.0123485,14.0,0.0859375
2024-07,KE,0.13676107,0.44568246,-0.1206282,15.0,0.1015625
2024-08,KE,0.1246325,0.4447263,-0.0915721,15.0,0.1015625
2024-09,KE,0.17200503,0.43925108,-0.0984807,16.0,0.1171875
2024-10,KE,0.1788395,0.43941466,-0.09579778,16.0,0.1171875
2024-11,KE,0.14574051,0.4354354,-0.15126562,15.0,0.1015625
2024-12,KE,0.15886315,0.28964228,-0.09032202,16.0,0.1171875
2025-01,KE,0.15132782,0.1866968,-0.09994689,15.0,0.1015625
2025-02,KE,0.11870659,0.18990709,-0.15615231,15.0,0.1015625
2025-03,KE,0.08314746,0.19888189,-0.13814306,15.0,0.1015625
2025-04,KE,0.10631054,0.18611069,-0.17498251,15.0,0.1015625
2025-05,KE,0.03141205,0.20508291,-0.15497828,9.0,0.0078125
2025-06,KE,-0.0057009,0.17927994,-0.24465287,4.0,-0.0703125
2025-07,KE,-0.00507044,0.14466975,-0.13867695,5.0,-0.0546875
2025-08,KE,-0.031105,0.113915,-0.2141167,1.0,-0.1171875
2025-09,KE,-0.03277206,0.12122069,-0.16586415,1.0,-0.1171875
2025-10,KE,-0.01520338,0.11953853,-0.09266516,2.0,-0.1015625
2025-11,KE,0.00304677,0.15409388,-0.07488173,4.0,-0.0703125
2025-12,KE,-0.00042273,0.15171279,-0.14972268,5.0,-0.0546875
2026-01,KE,0.00795851,0.14123476,-0.10981736,5.0,-0.0546875
2026-02,KE,0.02254597,0.17238866,-0.0791796,7.0,-0.0234375
2026-03,KE,0.01652143,0.14912891,-0.12355835,4.0,-0.0703125
2026-04,KE,0.02070534,0.13275061,-0.13534579,5.0,-0.0546875
2026-05,KE,0.03273039,0.13752499,-0.10558264,6.0,-0.0390625
2026-06,KE,0.04232903,0.14526503,-0.13581769,9.0,0.0078125
2026-07,KE,0.02671772,0.19434847,-0.09114553,7.0,-0.0234375
2011-05,LE,0.15610482,0.13928275,-0.09155555,15.0,0.125
2011-06,LE,0.17490936,0.20019606,-0.32683063,15.0,0.125
2011-07,LE,0.19681659,0.21830145,-0.2448022,15.0,0.125
2011-08,LE,0.22266067,0.21825929,-0.09765963,15.0,0.125
2011-09,LE,0.23569543,0.21723152,-0.02486727,15.0,0.125
2011-10,LE,0.21181328,0.20329143,0.09638743,15.0,0.125
2011-11,LE,0.21483319,0.19160538,-0.09768088,15.0,0.125
2011-12,LE,0.20450314,0.12337141,0.0110012,15.0,0.125
2012-01,LE,0.21455278,0.09529259,-0.17603478,15.0,0.125
2012-02,LE,0.20932027,0.09644618,-0.04333419,15.0,0.125
2012-03,LE,0.19956535,0.09625539,0.22129444,15.0,0.125
2012-04,LE,0.18186643,0.13861634,-0.10835428,15.0,0.125
2012-05,LE,0.17721183,0.13935909,-0.08843997,15.0,0.125
2012-06,LE,0.15162203,0.14716083,-0.18707439,15.0,0.125
2012-07,LE,0.12386553,0.14589556,-0.2720194,13.0,0.08928571
2012-08,LE,0.08308021,0.13518673,-0.28582276,13.0,0.08928571
2012-09,LE,0.07075302,0.12876721,-0.12738988,12.0,0.07142857
2012-10,LE,0.07863978,0.07010362,0.03910062,13.0,0.08928571
2012-11,LE,0.0758546,0.08954402,-0.17697455,13.0,0.08928571
2012-12,LE,0.06798384,0.08294173,-0.11333365,13.0,0.08928571
2013-01,LE,0.05575165,0.08852274,-0.23799906,13.0,0.08928571
2013-02,LE,0.05898776,0.10506057,-0.08592161,13.0,0.08928571
2013-03,LE,0.04214408,0.1047926,0.2212283,12.0,0.07142857
2013-04,LE,0.04627857,0.09020293,0.32160173,12.0,0.07142857
2013-05,LE,0.05585582,0.07174598,0.04076936,11.0,0.05357143
2013-06,LE,0.04298382,0.06884931,-0.17087478,11.0,0.05357143
2013-07,LE,0.05301542,0.04868472,-0.19207366,11.0,0.05357143
2013-08,LE,0.0605803,0.01586701,-0.16108871,11.0,0.05357143
2013-09,LE,0.05936306,0.03370567,-0.19013843,11.0,0.05357143
2013-10,LE,0.07659736,0.03716819,0.07954594,11.0,0.05357143
2013-11,LE,0.07929463,0.07654328,-0.03584117,11.0,0.05357143
2013-12,LE,0.07387511,0.06845631,-0.00575075,11.0,0.05357143
2014-01,LE,0.09547271,0.06468464,0.05306402,11.0,0.05357143
2014-02,LE,0.0992474,0.06416301,0.22774322,12.0,0.07142857
2014-03,LE,0.09435559,0.07797471,0.35300382,12.0,0.07142857
2014-04,LE,0.08015473,0.07857604,0.36505574,12.0,0.07142857
2014-05,LE,0.05738463,0.07981699,-0.03523888,13.0,0.08928571
2014-06,LE,0.10405316,0.09160917,0.1175055,14.0,0.10714286
2014-07,LE,0.13431353,0.14910451,0.02206868,14.0,0.10714286
2014-08,LE,0.15511018,0.14882375,0.17313291,14.0,0.10714286
2014-09,LE,0.15788567,0.1602344,-0.11183659,14.0,0.10714286
2014-10,LE,0.15032095,0.16445314,0.11255249,14.0,0.10714286
2014-11,LE,0.14484184,0.16227492,-0.01303813,15.0,0.1015625
2014-12,LE,0.14916049,0.14933405,0.0447674,14.0,0.0859375
2015-01,LE,0.149116,0.12295077,0.09878722,14.0,0.0859375
2015-02,LE,0.1760536,0.16773334,0.31301805,15.0,0.1015625
2015-03,LE,0.18751681,0.16910054,0.34372161,15.0,0.1015625
2015-04,LE,0.19151009,0.17517716,0.37968415,15.0,0.1015625
2015-05,LE,0.19998406,0.15842843,0.04074908,14.0,0.0859375
2015-06,LE,0.16664022,0.16031752,-0.10352012,14.0,0.0859375
2015-07,LE,0.15553959,0.16019436,-0.00939349,14.0,0.0859375
2015-08,LE,0.14696024,0.11498049,0.0969972,14.0,0.0859375
2015-09,LE,0.11273338,0.10627903,-0.28816039,13.0,0.0703125
2015-10,LE,0.10526252,0.17700234,-0.11140224,14.0,0.0859375
2015-11,LE,0.10264808,0.26959073,-0.10671958,15.0,0.1015625
2015-12,LE,0.08356015,0.28766195,-0.16703866,15.0,0.1015625
2016-01,LE,0.09041102,0.29446871,0.0587732,14.0,0.0859375
2016-02,LE,0.02865226,0.29459688,0.02438994,12.0,0.0546875
2016-03,LE,0.01202864,0.29744069,0.40826644,11.0,0.0390625
2016-04,LE,0.00449329,0.2329921,0.12956601,5.0,-0.0546875
2016-05,LE,0.01018222,0.16115262,0.1502732,8.0,-0.0078125
2016-06,LE,0.0370087,0.15974405,0.25969577,15.0,0.1015625
2016-07,LE,0.03564233,0.15308995,0.07191725,14.0,0.0859375
2016-08,LE,0.05535798,0.15384369,0.29461532,15.0,0.1015625
2016-09,LE,0.09328522,0.1480961,-0.07493814,16.0,0.1171875
2016-10,LE,0.0734113,0.15407818,-0.01327056,16.0,0.1171875
2016-11,LE,0.07470071,0.12624815,-0.06560459,16.0,0.1171875
2016-12,LE,0.10172482,0.12271163,0.03858559,15.0,0.1015625
2017-01,LE,0.08908555,0.14943463,0.07678668,15.0,0.1015625
2017-02,LE,0.16436885,0.1481977,0.57011794,15.0,0.1015625
2017-03,LE,0.16330027,0.16197517,0.45610767,15.0,0.1015625
2017-04,LE,0.19574738,0.10036578,0.63535743,16.0,0.1171875
2017-05,LE,0.18203642,0.14929674,0.1304539,15.0,0.1015625
2017-06,LE,0.17258392,0.16887537,0.05598523,15.0,0.1015625
2017-07,LE,0.14886438,0.20091775,0.00267368,15.0,0.1015625
2017-08,LE,0.10288894,0.22307974,-0.04991566,14.0,0.0859375
2017-09,LE,0.08320198,0.23350517,-0.33948928,15.0,0.1015625
2017-10,LE,0.08625904,0.23858474,-0.25785118,15.0,0.1015625
2017-11,LE,0.0737393,0.211428,-0.24822423,14.0,0.0859375
2017-12,LE,0.11671864,0.22444318,-0.04294919,15.0,0.1015625
2018-01,LE,0.12706951,0.22875116,0.04488828,15.0,0.1015625
2018-02,LE,0.07986754,0.21885019,0.17921136,14.0,0.0859375
2018-03,LE,0.13114517,0.17090977,0.62950119,16.0,0.1171875
2018-04,LE,0.15069988,0.22860789,0.93675275,16.0,0.1171875
2018-05,LE,0.15474728,0.21484651,0.06102813,16.0,0.1171875
2018-06,LE,0.17733744,0.19193926,-0.17655014,16.0,0.1171875
2018-07,LE,0.20186744,0.18978277,-0.08968962,16.0,0.1171875
2018-08,LE,0.23225411,0.18956956,0.03966741,16.0,0.1171875
2018-09,LE,0.24064232,0.1867557,-0.27842817,16.0,0.1171875
2018-10,LE,0.2645048,0.10812199,-0.05658526,16.0,0.1171875
2018-11,LE,0.29260097,0.05052487,-0.18644495,16.0,0.1171875
2018-12,LE,0.26181762,0.04415922,-0.11756763,16.0,0.1171875
2019-01,LE,0.25419148,0.07314733,-0.07153854,16.0,0.1171875
2019-02,LE,0.23965692,0.0738394,-0.02424409,16.0,0.1171875
2019-03,LE,0.18353559,0.07573747,0.33909205,16.0,0.1171875
2019-04,LE,0.1581628,0.1076393,0.49447651,15.0,0.1015625
2019-05,LE,0.18957783,0.11523452,0.29604297,16.0,0.1171875
2019-06,LE,0.15520907,0.14190787,-0.05942076,16.0,0.1171875
2019-07,LE,0.14299362,0.11043641,-0.04118727,16.0,0.1171875
2019-08,LE,0.18534481,0.11735694,0.33557969,15.0,0.1015625
2019-09,LE,0.18780491,0.09731276,-0.31914113,16.0,0.1171875
2019-10,LE,0.15555228,0.12331643,-0.29041745,16.0,0.1171875
2019-11,LE,0.14016829,0.14516175,-0.25026358,16.0,0.1171875
2019-12,LE,0.1327212,0.09631419,-0.11490861,16.0,0.1171875
2020-01,LE,0.14533295,0.09562563,0.0830955,16.0,0.1171875
2020-02,LE,0.14260363,0.13181107,0.35988626,16.0,0.1171875
2020-03,LE,0.20043143,0.18528354,0.60267562,16.0,0.1171875
2020-04,LE,0.09027951,0.18531224,-0.41380557,13.0,0.0703125
2020-05,LE,0.13537651,0.24799593,0.00738885,14.0,0.0859375
2020-06,LE,0.08754754,0.37321945,-0.29003033,13.0,0.0703125
2020-07,LE,0.07044366,0.36875622,-0.29186297,14.0,0.0859375
2020-08,LE,0.04680698,0.39613421,-0.04642539,9.0,0.0078125
2020-09,LE,0.05033017,0.39266532,-0.20270257,9.0,0.0078125
2020-10,LE,0.06407151,0.39031283,-0.09349012,10.0,0.0234375
2020-11,LE,0.05974835,0.27009907,-0.15514155,11.0,0.0390625
2020-12,LE,0.0415713,0.16915343,-0.23114964,7.0,-0.0234375
2021-01,LE,0.00056472,0.08552967,-0.33292227,3.0,-0.0859375
2021-02,LE,0.01363979,0.0607006,0.07659753,4.0,-0.0703125
2021-03,LE,-0.05492188,0.06088085,-0.09452852,1.0,-0.1171875
2021-04,LE,0.0750034,0.05150091,0.17415846,11.0,0.0390625
2021-05,LE,0.00750441,0.04081547,-0.13693613,3.0,-0.0859375
2021-06,LE,0.07939976,0.0388908,-0.01081052,14.0,0.0859375
2021-07,LE,0.09702109,0.08088967,-0.25459188,14.0,0.0859375
2021-08,LE,0.0331317,0.08698973,-0.40051296,11.0,0.0390625
2021-09,LE,0.0376115,0.09925146,-0.24248551,13.0,0.0703125
2021-10,LE,0.01517244,0.12885201,-0.21784889,9.0,0.0078125
2021-11,LE,0.04413474,0.13983793,-0.09158142,14.0,0.0859375
2021-12,LE,0.04861065,0.15720346,-0.22304301,13.0,0.0703125
2022-01,LE,0.07114042,0.13880191,-0.21215188,13.0,0.0703125
2022-02,LE,0.06889813,0.13698545,0.16248837,13.0,0.0703125
2022-03,LE,0.08748022,0.12854482,0.09587944,15.0,0.1015625
2022-04,LE,0.06010895,0.08468516,0.19898509,14.0,0.0859375
2022-05,LE,0.07198503,0.08302188,0.00677401,13.0,0.0703125
2022-06,LE,0.08953092,0.06597685,0.23626468,13.0,0.0703125
2022-07,LE,0.08346006,0.10502492,-0.24820272,13.0,0.0703125
2022-08,LE,0.14126805,0.10691596,-0.04320228,14.0,0.0859375
2022-09,LE,0.15058526,0.11705981,-0.15831642,14.0,0.0859375
2022-10,LE,0.14239282,0.1112349,-0.23193281,14.0,0.0859375
2022-11,LE,0.12425338,0.10795015,-0.10252874,14.0,0.0859375
2022-12,LE,0.13072693,0.0688442,-0.01342761,14.0,0.0859375
2023-01,LE,0.12894302,0.04883035,-0.16060601,14.0,0.0859375
2023-02,LE,0.15104739,0.04915494,0.07529861,14.0,0.0859375
2023-03,LE,0.17135584,0.06535013,0.21843981,14.0,0.0859375
2023-04,LE,0.17637373,0.05748529,0.34900067,15.0,0.1015625
2023-05,LE,0.15665675,0.06167873,0.05072559,15.0,0.1015625
2023-06,LE,0.1387332,0.05157989,-0.07844495,15.0,0.1015625
2023-07,LE,0.14609456,0.06700448,-0.04939895,15.0,0.1015625
2023-08,LE,0.11400592,0.07386764,-0.03653582,15.0,0.1015625
2023-09,LE,0.10244363,0.07291366,-0.12394247,16.0,0.1171875
2023-10,LE,0.13564652,0.07230804,0.00674182,16.0,0.1171875
2023-11,LE,0.13386529,0.07829177,-0.03266173,16.0,0.1171875
2023-12,LE,0.13815041,0.15031782,0.07880937,15.0,0.1015625
2024-01,LE,0.13490927,0.11571025,-0.11204802,15.0,0.1015625
2024-02,LE,0.10755951,0.12698903,-0.04764027,15.0,0.1015625
2024-03,LE,0.09978205,0.140289,0.16102603,15.0,0.1015625
2024-04,LE,0.10696399,0.13906562,0.3448995,15.0,0.1015625
2024-05,LE,0.11321841,0.13914314,0.09985035,15.0,0.1015625
2024-06,LE,0.11556072,0.08776364,0.23536425,15.0,0.1015625
2024-07,LE,0.11222415,0.10818293,0.01418411,14.0,0.0859375
2024-08,LE,0.14612651,0.10913142,0.03473651,16.0,0.1171875
2024-09,LE,0.1325924,0.11599525,-0.03330347,15.0,0.1015625
2024-10,LE,0.15237643,0.10060135,0.21155706,15.0,0.1015625
2024-11,LE,0.15129337,0.096641,-0.02136986,16.0,0.1171875
2024-12,LE,0.15546636,0.09827018,0.12160292,15.0,0.1015625
2025-01,LE,0.18319364,0.07244402,0.06769166,16.0,0.1171875
2025-02,LE,0.17769251,0.08616993,0.12166562,16.0,0.1171875
2025-03,LE,0.17543242,0.10186455,0.12079144,16.0,0.1171875
2025-04,LE,0.16021853,0.12501202,0.20753996,16.0,0.1171875
2025-05,LE,0.16363969,0.12249212,0.17554768,16.0,0.1171875
2025-06,LE,0.16601825,0.11818765,0.33231673,16.0,0.1171875
2025-07,LE,0.17070669,0.1195947,0.11893299,16.0,0.1171875
2025-08,LE,0.11445847,0.13175089,-0.02715235,16.0,0.1171875
2025-09,LE,0.11806322,0.07270466,-0.07506784,15.0,0.1015625
2025-10,LE,0.10761086,0.12643579,0.10720702,15.0,0.1015625
2025-11,LE,0.08755243,0.12846929,-0.06610947,15.0,0.1015625
2025-12,LE,0.07798806,0.19474724,0.01909755,15.0,0.1015625
2026-01,LE,0.04998157,0.20687347,-0.02368171,14.0,0.0859375
2026-02,LE,0.08643935,0.17827867,0.07852827,15.0,0.1015625
2026-03,LE,0.07222726,0.17951975,-0.00615639,14.0,0.0859375
2026-04,LE,0.07623236,0.17583848,0.10457353,14.0,0.0859375
2026-05,LE,0.08863016,0.187044,0.22247005,15.0,0.1015625
2026-06,LE,0.08815607,0.12245319,0.37138911,15.0,0.1015625
2026-07,LE,0.08003176,0.10719683,0.11936657,15.0,0.1015625
2011-05,MCL,0.00865064,0.18174125,-0.06970986,6.0,-0.03571429
2011-06,MCL,-0.0003152,0.24672309,-0.06246038,3.0,-0.08928571
2011-07,MCL,-0.00198114,0.25575298,-0.05646442,3.0,-0.08928571
2011-08,MCL,0.01294567,0.24161816,-0.04788735,9.0,0.01785714
2011-09,MCL,0.0023316,0.26158056,-0.02065638,5.0,-0.05357143
2011-10,MCL,-0.00063114,0.217004,0.01348094,4.0,-0.07142857
2011-11,MCL,-0.0059545,0.35708156,-0.01173415,2.0,-0.10714286
2011-12,MCL,-0.00643322,0.39448728,-0.01961675,2.0,-0.10714286
2012-01,MCL,-0.00039517,0.38157661,-0.04891829,2.0,-0.10714286
2012-02,MCL,0.0175634,0.38216368,-0.04941539,8.0,0.0
2012-03,MCL,0.00769307,0.34374647,-0.05746829,6.0,-0.03571429
2012-04,MCL,0.0051653,0.27643912,-0.0467519,3.0,-0.08928571
2012-05,MCL,0.00701717,0.19842246,-0.0449418,5.0,-0.05357143
2012-06,MCL,0.00542325,0.26061128,-0.05494951,2.0,-0.10714286
2012-07,MCL,0.00620966,0.2788258,-0.03865083,3.0,-0.08928571
2012-08,MCL,0.00547319,0.31281959,-0.03426052,3.0,-0.08928571
2012-09,MCL,-0.00209244,0.32806766,-0.05851916,2.0,-0.10714286
2012-10,MCL,0.00205619,0.3367229,-0.06270941,2.0,-0.10714286
2012-11,MCL,0.00469155,0.34249402,-0.06985154,3.0,-0.08928571
2012-12,MCL,0.00797116,0.22266829,-0.06157514,4.0,-0.07142857
2013-01,MCL,0.00778264,0.21547967,-0.06273721,4.0,-0.07142857
2013-02,MCL,0.00398534,0.19046492,-0.04918933,3.0,-0.08928571
2013-03,MCL,0.00413717,0.14495614,-0.03363452,4.0,-0.07142857
2013-04,MCL,0.00188696,0.15512664,-0.02862564,4.0,-0.07142857
2013-05,MCL,0.00310712,0.15592597,-0.02974673,4.0,-0.07142857
2013-06,MCL,0.00937605,0.15267519,0.01566196,7.0,-0.01785714
2013-07,MCL,0.00048944,0.17328609,0.09121794,4.0,-0.07142857
2013-08,MCL,-0.00950107,0.19314274,0.06059732,3.0,-0.08928571
2013-09,MCL,-0.01204936,0.16269176,0.05303612,3.0,-0.08928571
2013-10,MCL,-0.02839511,0.18044159,-0.03523396,1.0,-0.125
2013-11,MCL,-0.03172841,0.18551307,-0.03456389,1.0,-0.125
2013-12,MCL,-0.03575513,0.2165891,-0.01607098,1.0,-0.125
2014-01,MCL,-0.03155418,0.20337177,0.1047876,1.0,-0.125
2014-02,MCL,-0.03621447,0.15611286,0.0757801,1.0,-0.125
2014-03,MCL,-0.03782082,0.17633905,0.09796418,1.0,-0.125
2014-04,MCL,-0.03972111,0.1723261,0.07465776,1.0,-0.125
2014-05,MCL,-0.04807745,0.15814875,0.08141385,1.0,-0.125
2014-06,MCL,-0.05956194,0.12309222,0.07673217,1.0,-0.125
2014-07,MCL,-0.04438161,0.11167338,0.09625059,1.0,-0.125
2014-08,MCL,-0.0132813,0.13526991,0.12398401,1.0,-0.125
2014-09,MCL,-0.0099888,0.09736258,0.11944923,1.0,-0.125
2014-10,MCL,-0.00862875,0.13495546,0.01877957,1.0,-0.125
2014-11,MCL,-0.01103679,0.17261508,-0.01896454,1.0,-0.1171875
2014-12,MCL,-0.0138948,0.2831252,-0.09472559,1.0,-0.1171875
2015-01,MCL,-0.01278929,0.31850657,-0.2012481,1.0,-0.1171875
2015-02,MCL,-0.01834644,0.30505818,-0.53327596,1.0,-0.1171875
2015-03,MCL,-0.00128682,0.37491938,-0.46833333,2.0,-0.1015625
2015-04,MCL,0.02060541,0.3696971,-0.1928265,6.0,-0.0390625
2015-05,MCL,0.03610942,0.59601586,-0.06250548,9.0,0.0078125
2015-06,MCL,0.03415371,0.54599722,-0.07347885,9.0,0.0078125
2015-07,MCL,0.02347845,0.42867965,-0.09588976,7.0,-0.0234375
2015-08,MCL,0.00857023,0.49579553,-0.19212673,6.0,-0.0390625
2015-09,MCL,0.01806292,0.49393357,-0.12217785,8.0,-0.0078125
2015-10,MCL,0.01871239,0.47907271,-0.22046969,8.0,-0.0078125
2015-11,MCL,0.01642129,0.33176863,-0.37703639,8.0,-0.0078125
2015-12,MCL,0.01324304,0.3599297,-0.33261499,9.0,0.0078125
2016-01,MCL,-0.00448113,0.37838282,-0.62868791,2.0,-0.1015625
2016-02,MCL,-0.01637856,0.32596281,-0.64287975,4.0,-0.0703125
2016-03,MCL,-0.03052648,0.25268931,-0.43971356,3.0,-0.0859375
2016-04,MCL,-0.04700927,0.36320314,-0.18980738,2.0,-0.1015625
2016-05,MCL,-0.04876838,0.48007435,-0.10982075,1.0,-0.1171875
2016-06,MCL,-0.05363934,0.4698814,-0.15464323,1.0,-0.1171875
2016-07,MCL,-0.0566084,0.41337096,-0.2190982,2.0,-0.1015625
2016-08,MCL,-0.0591286,0.42341985,-0.16502308,2.0,-0.1015625
2016-09,MCL,-0.06589829,0.37671069,-0.13641531,2.0,-0.1015625
2016-10,MCL,-0.05063208,0.36672712,-0.1602417,1.0,-0.1171875
2016-11,MCL,-0.04397752,0.28722596,-0.21255402,2.0,-0.1015625
2016-12,MCL,-0.03710599,0.26585546,-0.19799756,2.0,-0.1015625
2017-01,MCL,-0.01860662,0.28531738,-0.14981304,3.0,-0.0859375
2017-02,MCL,0.01161644,0.18420289,-0.09431069,5.0,-0.0546875
2017-03,MCL,0.00171974,0.15234145,-0.10553059,2.0,-0.1015625
2017-04,MCL,0.0012876,0.18509415,-0.07382538,2.0,-0.1015625
2017-05,MCL,-0.00764698,0.18032535,-0.06032217,3.0,-0.0859375
2017-06,MCL,0.00296866,0.18253949,-0.05993831,2.0,-0.1015625
2017-07,MCL,0.01350837,0.13035393,-0.02257363,9.0,0.0078125
2017-08,MCL,-0.00486718,0.22639396,-0.18674071,5.0,-0.0546875
2017-09,MCL,0.00708306,0.23780454,-0.06367574,6.0,-0.0390625
2017-10,MCL,0.00120302,0.25567088,-0.04854395,6.0,-0.0390625
2017-11,MCL,0.00461903,0.25694625,-0.00935363,7.0,-0.0234375
2017-12,MCL,0.00472947,0.24633622,-0.0041684,7.0,-0.0234375
2018-01,MCL,0.00125619,0.22245455,0.03430413,7.0,-0.0234375
2018-02,MCL,-0.00418011,0.19944594,0.03253976,5.0,-0.0546875
2018-03,MCL,-0.00229621,0.16287069,0.01231006,4.0,-0.0703125
2018-04,MCL,-0.00756674,0.14217068,0.01654191,2.0,-0.1015625
2018-05,MCL,-0.00761877,0.14562019,0.02363196,3.0,-0.0859375
2018-06,MCL,0.01255485,0.15364365,0.26315558,7.0,-0.0234375
2018-07,MCL,0.00208211,0.20188684,0.20174595,5.0,-0.0546875
2018-08,MCL,0.02239294,0.22160737,0.07053334,10.0,0.0234375
2018-09,MCL,0.00792018,0.19784292,0.03387989,5.0,-0.0546875
2018-10,MCL,0.00271526,0.20179777,-0.02421033,2.0,-0.1015625
2018-11,MCL,-0.001811,0.23654648,-0.03369584,2.0,-0.1015625
2018-12,MCL,-0.01857561,0.3685166,-0.08568883,2.0,-0.1015625
2019-01,MCL,-0.01687829,0.29024608,-0.06048718,2.0,-0.1015625
2019-02,MCL,-0.01414631,0.4586072,-0.07518257,2.0,-0.1015625
2019-03,MCL,-0.00541048,0.47178104,-0.02928545,2.0,-0.1015625
2019-04,MCL,0.00077259,0.47141684,-0.01332786,5.0,-0.0546875
2019-05,MCL,0.000489,0.46316018,-0.02982956,3.0,-0.0859375
2019-06,MCL,-0.02233706,0.42125551,-0.01076573,2.0,-0.1015625
2019-07,MCL,-0.01522807,0.38486002,-0.01005226,2.0,-0.1015625
2019-08,MCL,-0.01735355,0.29675238,0.04358498,1.0,-0.1171875
2019-09,MCL,-0.0222618,0.29444683,0.02098167,1.0,-0.1171875
2019-10,MCL,-0.02627984,0.28025995,-0.01626188,2.0,-0.1015625
2019-11,MCL,-0.02317817,0.25495682,0.00602022,2.0,-0.1015625
2019-12,MCL,-0.00528779,0.14895523,0.05796202,4.0,-0.0703125
2020-01,MCL,-0.01714225,0.17849023,-0.02927896,3.0,-0.0859375
2020-02,MCL,-0.02081961,0.2932998,-0.04580901,2.0,-0.1015625
2020-03,MCL,-0.13802691,0.32947068,-2.34324047,2.0,-0.1015625
2020-04,MCL,0.11970591,0.98494121,-1.59226067,14.0,0.0859375
2020-05,MCL,0.27925235,1.32063031,-0.12360087,15.0,0.1015625
2020-06,MCL,0.28751969,1.62305412,-0.03368761,15.0,0.1015625
2020-07,MCL,0.28574419,1.62512608,-0.08214918,15.0,0.1015625
2020-08,MCL,0.28236632,1.59384824,-0.08847997,15.0,0.1015625
2020-09,MCL,0.29264851,1.56184354,-0.07300964,15.0,0.1015625
2020-10,MCL,0.29852585,0.90746309,-0.11792183,15.0,0.1015625
2020-11,MCL,0.30545736,0.8507977,-0.04556417,15.0,0.1015625
2020-12,MCL,0.30597139,0.39514756,-0.02506434,15.0,0.1015625
2021-01,MCL,0.31748444,0.38650866,0.03002221,15.0,0.1015625
2021-02,MCL,0.31567209,0.38588488,0.0554161,15.0,0.1015625
